时间,PM2.5,PM10,CO,NO2,SO2,O3,zPM2.5,zPM10,zCO,zNO2,zSO2,zO3,风速,压强,降水量,温度,湿度,PM2.5差异,PM10差异,CO差异,NO2差异,SO2差异,O3差异
2018/12/12 23:00,75,107,1.225,11,83,7,109.52,213.92,.708,64.15,16.63,85.48,.432,1030.925,207,.72,79.82,34.52,106.92,-.517,53.15,-66.37,78.48
2018/12/13 0:00,80,109,1.022,14,78,11,98.45,192.52,.673,67.27,15.95,82.65,.373,1030.658,207,0,79.28,18.45,83.52,-.349,53.27,-62.05,71.65
2018/12/13 1:00,70,98,.999,12,72,18,99.07,189.82,.682,80.8,15.84,79.97,.254,1030.823,207,0,82.52,29.07,91.82,-.317,68.8,-56.16,61.97
2018/12/13 2:00,72,81,1.104,10,66,17,105.08,202.22,.692,88.52,16.15,77.2,.335,1030.752,207,0,87.05,33.08,121.22,-.412,78.52,-49.85,60.2
2018/12/13 3:00,72,88,1.108,9,64,18,106.91,210.84,.694,90.94,15.94,76.41,.319,1030.791,207,0,87.66,34.91,122.84,-.414,81.94,-48.06,58.41
2018/12/13 4:00,78,105,1.163,8,59,23,109.67,212,.7,86.56,15.89,74.89,.278,1030.789,207,-.11,88.11,31.67,107,-.463,78.56,-43.11,51.89
2018/12/13 5:00,73,87,1.471,9,58,20,115.25,225.88,.688,83.25,15.88,73.75,.275,1030.65,207,-.63,89,42.25,138.88,-.783,74.25,-42.12,53.75
2018/12/13 6:00,74,98,1.415,9,61,21,119.47,234.63,.705,82.74,16.16,73.21,.279,1031.126,207,-1,91.79,45.47,136.63,-.71,73.74,-44.84,52.21
2018/12/13 7:00,80,105,1.484,10,67,16,123.56,246.11,.756,87.22,17.67,78.33,.378,1031.867,207,-.44,88.22,43.56,141.11,-.728,77.22,-49.33,62.33
2018/12/13 8:00,86,130,1.416,13,67,9,140.71,283,.757,85.14,17.57,83,.686,1032.429,207,1.57,71.57,54.71,153,-.659,72.14,-49.43,74
2018/12/13 9:00,105,138,1.444,25,63,34,175.89,354.74,.8,84,16.89,93.74,.568,1032.863,207,4.32,56.89,70.89,216.74,-.644,59,-46.11,59.74
2018/12/13 16:00,125,138,1.046,16,56,59,108.65,213.37,.712,84.55,15.2,106.1,.605,1031.448,203.583,5.55,42.95,-16.35,75.37,-.334,68.55,-40.8,47.1
2018/12/13 17:00,91,127,1.036,14,67,50,99.72,196.12,.693,76.7,15.52,100.55,.297,1031.725,207,3.7,48.83,8.72,69.12,-.343,62.7,-51.48,50.55
2018/12/13 18:00,83,130,1.064,12,78,35,85.92,167.82,.688,63.83,15.62,93.25,.22,1031.968,207,2.55,52.17,2.92,37.82,-.376,51.83,-62.38,58.25
2018/12/13 19:00,71,113,.991,12,72,34,85.33,166.27,.677,70.18,15.28,92.13,.292,1032.343,207,2.22,55.05,14.33,53.27,-.314,58.18,-56.72,58.13
2018/12/13 20:00,71,108,.918,12,77,30,93.63,183.57,.671,58.86,15.39,91.14,.275,1032.75,207,1.82,59.8,22.63,75.57,-.247,46.86,-61.61,61.14
2018/12/13 21:00,78,118,1.036,11,85,20,102.17,199.55,.693,61,15.83,87.63,.257,1032.948,207,1,69,24.17,81.55,-.343,50,-69.17,67.63
2018/12/13 22:00,69,126,1.02,11,78,20,112.77,224.98,.68,65.47,15.78,88.7,.445,1033.222,207,1,67.77,43.77,98.98,-.34,54.47,-62.22,68.7
2018/12/13 23:00,88,117,.988,12,79,21,119.43,240.67,.685,61.38,15.6,87.73,.403,1033.402,207,1.03,70,31.43,123.67,-.303,49.38,-63.4,66.73
2018/12/14 0:00,93,124,1.069,12,77,16,128.36,256.67,.687,76.39,16.13,82.43,.261,1033.369,207,0,77.93,35.36,132.67,-.382,64.39,-60.87,66.43
2018/12/14 1:00,95,126,1.147,10,68,15,132.68,267.25,.7,81.55,16.25,78.6,.207,1033.475,207,0,83.65,37.68,141.25,-.447,71.55,-51.75,63.6
2018/12/14 2:00,91,121,1.14,10,66,16,133.28,266.97,.712,89.65,15.83,77.58,.228,1033.365,207,0,82.25,42.28,145.97,-.428,79.65,-50.17,61.58
2018/12/14 3:00,98,113,1.162,9,58,18,132.2,264.03,.692,88.53,16.05,75.27,.258,1033.244,207,0,84.41,34.2,151.03,-.47,79.53,-41.95,57.27
2018/12/14 4:00,81,119,1.129,10,63,15,130.8,263.24,.693,87.2,16.02,77.22,.351,1033.14,207,0,83.64,49.8,144.24,-.436,77.2,-46.98,62.22
2018/12/14 5:00,82,121,1.136,12,62,14,106.73,213.02,.692,82.46,15.9,80.65,.45,1033.079,207,.67,77.06,24.73,92.02,-.444,70.46,-46.1,66.65
2018/12/14 6:00,71,103,.873,12,49,24,70.07,142.48,.641,85.67,15.44,80.89,.537,1033.152,199.407,1,70.41,-.930000000000007,39.48,-.232,73.67,-33.56,56.89
2018/12/14 7:00,47,68,.802,10,43,30,54.29,116.04,.633,81.08,15.2,81.24,.6,1033.867,207,1.14,66.22,7.29,48.04,-.169,71.08,-27.8,51.24
2018/12/14 8:00,37,82,.845,10,39,34,51.63,110.1,.685,81.56,15.37,83.15,.463,1034.352,207,4.23,58.23,14.63,28.1,-.16,71.56,-23.63,49.15
2018/12/14 9:00,40,77,.812,11,34,37,47.22,99.52,.688,75.48,14.83,86.09,.895,1034.703,207,6.47,50.47,7.22,22.52,-.124,64.48,-19.17,49.09
2018/12/14 10:00,38,63,.844,11,33,43,48.16,100.8,.689,70.84,14.55,89.41,1.118,1034.37,207,7.95,47.34,10.16,37.8,-.155,59.84,-18.45,46.41
2018/12/14 11:00,37,72,.826,12,28,51,47.87,100.63,.693,63.87,14.33,84.77,.903,1033.658,207,8.92,45.75,10.87,28.63,-.133,51.87,-13.67,33.77
2018/12/14 12:00,35,72,.848,12,30,57,51,106.98,.702,62.75,14.15,79.13,.7,1032.69,207,8.97,48.18,16,34.98,-.146,50.75,-15.85,22.13
2018/12/14 17:00,35,84,.859,11,58,42,43.8,91.22,.667,92.37,14.87,95.52,.446,1031.739,207,7,44.3,8.8,7.22,-.192,81.37,-43.13,53.52
2018/12/14 18:00,37,80,.776,10,54,42,48.17,101.5,.672,91.48,14.82,93.38,.41,1031.792,203.583,6.7,51.08,11.17,21.5,-.104,81.48,-39.18,51.38
2018/12/14 19:00,38,87,.872,10,61,37,53.77,112.98,.675,81.85,15.21,92.77,.332,1031.951,207,6,58.75,15.77,25.98,-.197,71.85,-45.79,55.77
2018/12/14 20:00,44,79,.907,10,80,21,62.26,124.77,.674,64.59,15.41,93.93,.395,1032.002,207,5.41,64.98,18.26,45.77,-.233,54.59,-64.59,72.93
2018/12/14 21:00,43,93,.859,10,75,17,70.83,134.48,.675,66.58,15.6,90.73,.548,1031.853,207,5,71.42,27.83,41.48,-.184,56.58,-59.4,73.73
2018/12/14 22:00,46,91,.791,10,59,18,70.08,132.63,.647,72.5,15.24,86.61,.671,1031.75,207,5,77.55,24.08,41.63,-.144,62.5,-43.76,68.61
2018/12/14 23:00,44,72,.76,9,45,26,56.93,116.55,.628,86.95,14.98,85.25,.612,1031.44,207,5,77.23,12.93,44.55,-.132,77.95,-30.02,59.25
2018/12/15 0:00,31,49,.654,9,24,44,48.98,101.67,.615,62.57,14.58,85.37,.932,1030.808,207,5.78,75.8,17.98,52.67,-.039,53.57,-9.42,41.37
2018/12/15 1:00,20,44,.72,10,25,45,48.89,101.25,.625,60.75,14.64,83.89,.918,1030.284,207,5.02,75.8,28.89,57.25,-.095,50.75,-10.36,38.89
2018/12/15 2:00,30,46,.801,10,24,46,48.47,99.51,.631,59,14.76,83.81,.803,1029.883,207,5,74.66,18.47,53.51,-.17,49,-9.24,37.81
2018/12/15 3:00,29,41,.847,11,26,45,47.8,97.29,.625,59.78,14.84,83.75,.773,1029.888,207,5.02,74.04,18.8,56.29,-.222,48.78,-11.16,38.75
2018/12/15 4:00,25,38,.843,11,25,45,47.32,96,.63,57.97,14.88,82.98,.747,1029.093,207,5,73.87,22.32,58,-.213,46.97,-10.12,37.98
2018/12/15 5:00,33,41,.849,11,26,45,46.05,93.5,.628,60.68,15.05,83.88,.918,1028.752,207,5.33,72.5,13.05,52.5,-.221,49.68,-10.95,38.88
2018/12/15 6:00,22,37,.846,12,30,42,44.61,90.28,.628,64.33,14.8,84.05,.884,1028.531,207,6,71.07,22.61,53.28,-.218,52.33,-15.2,42.05
2018/12/15 7:00,21,45,.907,11,35,37,42.73,86.02,.631,71.59,14.93,84.86,.993,1028.537,207,6,69.98,21.73,41.02,-.276,60.59,-20.07,47.86
2018/12/15 8:00,27,50,.864,10,30,40,41.73,84.08,.641,64.68,14.83,85.24,.917,1028.732,207,6.42,68.31,14.73,34.08,-.223,54.68,-15.17,45.24
2018/12/15 9:00,23,85,.851,10,34,38,43,86.62,.652,70.3,14.53,86.52,.912,1028.79,203.55,7,67.78,20,1.62,-.199,60.3,-19.47,48.52
2018/12/15 10:00,25,57,.82,10,33,38,44.32,90.4,.672,71.17,14.55,88.35,.942,1028.188,207,8.18,65.55,19.32,33.4,-.148,61.17,-18.45,50.35
2018/12/15 11:00,27,56,.816,9,37,36,46.66,95.54,.643,72.71,14.54,88.71,1.06,1027.254,207,8,67.09,19.66,39.54,-.173,63.71,-22.46,52.71
2018/12/15 12:00,27,57,.766,10,36,35,45.31,92.23,.65,75,14.62,88.77,.781,1025.938,207,8,68.65,18.31,35.23,-.116,65,-21.38,53.77
2018/12/15 13:00,22,57,.663,8,36,36,42.05,84.27,.614,72.91,14.32,88.68,.845,1024.923,207,8.14,69.77,20.05,27.27,-.049,64.91,-21.68,52.68
2018/12/15 14:00,25,55,.666,8,41,32,43.12,86.28,.624,79,14.48,87.76,.684,1024.264,207,8,72.2,18.12,31.28,-.042,71,-26.52,55.76
2018/12/15 15:00,25,57,.706,9,47,27,44.93,91.07,.614,84.64,14.57,86.43,.414,1024.186,207.043,8,77.14,19.93,34.07,-.092,75.64,-32.43,59.43
2018/12/15 16:00,24,53,.787,8,56,20,47.2,97.5,.61,84.4,15.1,86.7,.29,1024.27,207.19,7.1,84.4,23.2,44.5,-.177,76.4,-40.9,66.7
2018/12/15 17:00,27,41,.835,8,60,17,52.31,108.44,.65,89,15.19,86,.281,1024.4,207.788,6.13,93,25.31,67.44,-.185,81,-44.81,69
2018/12/15 18:00,22,32,.858,8,60,13,53.24,109.89,.654,67,15.24,87.35,.381,1024.527,208.003,6,95.05,31.24,77.89,-.204,59,-44.76,74.35
2018/12/15 19:00,25,29,.873,8,63,10,53.86,111.39,.656,66.94,15.67,86.25,.331,1024.547,208.386,6,96.69,28.86,82.39,-.217,58.94,-47.33,76.25
2018/12/15 20:00,26,27,.912,7,57,8,52,105.63,.675,66.25,16.13,86.75,.4,1024.488,209.1,6,97.38,26,78.63,-.237,59.25,-40.87,78.75
2018/12/15 21:00,22,15,.927,7,53,7,47.52,97.61,.674,94.97,15.68,82.87,.523,1024.39,209.574,6,97,25.52,82.61,-.253,87.97,-37.32,75.87
2018/12/15 22:00,20,18,1.035,7,54,6,51.9,107.3,.697,94.53,15.97,82.3,.503,1024.327,210.077,6,96.87,31.9,89.3,-.338,87.53,-38.03,76.3
2018/12/15 23:00,28,26,1.021,8,49,7,72.47,143.16,.695,90.32,15.63,81.42,.616,1024.163,210.1,5.47,96.42,44.47,117.16,-.326,82.32,-33.37,74.42
2018/12/16 0:00,31,44,.985,7,42,11,88.5,172.72,.694,82.06,15.31,78.84,.531,1024.103,210.1,5,96.28,57.5,128.72,-.291,75.06,-26.69,67.84
2018/12/16 1:00,48,55,.956,6,38,15,94.21,184.86,.671,77.14,15.14,76.89,.718,1023.904,210.1,5,93.57,46.21,129.86,-.285,71.14,-22.86,61.89
2018/12/16 2:00,61,72,.965,7,31,18,96.47,192.13,.65,66.33,15.13,74.53,.77,1023.717,203.097,5,91.77,35.47,120.13,-.315,59.33,-15.87,56.53
2018/12/16 3:00,58,68,.967,7,27,20,96.95,192.55,.67,60,15.05,73.05,1.005,1023.385,210.1,5,91.8,38.95,124.55,-.297,53,-11.95,53.05
2018/12/16 4:00,59,75,.975,7,26,21,111.96,227.07,.661,56,15.07,72.39,.796,1023.689,210.1,4,90.96,52.96,152.07,-.314,49,-10.93,51.39
2018/12/16 5:00,68,97,1.033,7,27,23,119.29,243.43,.669,54.14,15.36,72.47,1.003,1024.09,210.1,3.72,90.14,51.29,146.43,-.364,47.14,-11.64,49.47
2018/12/16 6:00,81,101,1.055,7,29,23,118.07,238.87,.673,57.2,15.43,72.22,.678,1024.212,210.1,3,91.63,37.07,137.87,-.382,50.2,-13.57,49.22
2018/12/16 7:00,71,97,1.097,8,33,18,120.37,243.37,.673,63.3,15.53,72.67,.6,1024.372,210.1,3,91.12,49.37,146.37,-.424,55.3,-17.47,54.67
2018/12/16 8:00,78,99,1.127,9,35,21,115.97,230.97,.68,65.33,15.57,76.41,1.036,1024.767,210.1,4.05,79.59,37.97,131.97,-.447,56.33,-19.43,55.41
2018/12/16 9:00,79,112,1.154,9,40,23,114.3,224.22,.697,65.57,15.2,80.9,1.055,1025.03,210.1,5.75,69.37,35.3,112.22,-.457,56.57,-24.8,57.9
2018/12/16 10:00,92,121,1.154,9,32,27,112.2,219.04,.7,60.76,15.05,82.16,.984,1024.575,210.1,7.53,62.38,20.2,98.04,-.454,51.76,-16.95,55.16
2018/12/16 11:00,89,112,1.154,10,31,41,110.4,215.85,.698,57.2,14.77,83.48,1.19,1023.572,210.1,8.87,56.75,21.4,103.85,-.456,47.2,-16.23,42.48
2018/12/16 12:00,81,122,1.204,11,29,53,107.33,207.56,.702,51.93,14.71,48.67,1.229,1022.496,210.1,9.89,51.93,26.33,85.56,-.502,40.93,-14.29,-4.33
2018/12/16 13:00,75,117,1.187,12,30,58,106.2,203.97,.707,55.93,14.78,45.42,1.355,1021.762,210.1,10.47,51.27,31.2,86.97,-.48,43.93,-15.22,-12.58
2018/12/16 14:00,79,117,1.238,11,42,57,107.32,207.68,.713,62.37,14.63,46.17,1.17,1021.148,210.1,11.03,47.77,28.32,90.68,-.525,51.37,-27.37,-10.83
2018/12/16 15:00,86,131,1.267,11,39,56,107.83,205.95,.702,64.12,14.88,52.23,1.21,1021.057,206.598,10.6,48.63,21.83,74.95,-.565,53.12,-24.12,-3.77
2018/12/16 16:00,80,134,1.304,11,54,48,109.37,212.28,.717,81.42,14.95,92.55,.783,1021.028,210.1,9.45,53.22,29.37,78.28,-.587,70.42,-39.05,44.55
2018/12/16 17:00,101,143,1.461,10,75,30,109.47,212.93,.727,71.78,15.23,98.68,.498,1020.987,210.1,7.95,59.72,8.47,69.93,-.734,61.78,-59.77,68.68
2018/12/16 18:00,88,155,1.705,9,86,18,109.95,214.89,.748,67.16,15.77,97.67,.395,1021.259,210.1,7,64.61,21.95,59.89,-.957,58.16,-70.23,79.67
2018/12/16 19:00,104,154,1.66,10,84,15,102.58,202.76,.736,60.31,16.12,96.61,.341,1021.586,210.1,6.51,65.24,-1.42,48.76,-.924,50.31,-67.88,81.61
2018/12/16 20:00,89,153,1.893,11,85,6,110.04,216.69,.798,61.89,17.31,95.47,.329,1022.191,210.1,5.33,72.18,21.04,63.69,-1.095,50.89,-67.69,89.47
2018/12/16 21:00,96,161,1.623,12,76,7,121.16,242.79,.755,63.88,16.59,93.67,.498,1022.493,210.1,5.55,74.66,25.16,81.79,-.868,51.88,-59.41,86.67
2018/12/16 22:00,94,139,1.397,11,66,16,129.98,261.27,.702,58.54,15.66,87.8,.305,1022.468,210.1,5.2,77.22,35.98,122.27,-.695,47.54,-50.34,71.8
2018/12/16 23:00,96,140,1.596,9,70,13,137.92,279.49,.728,63.13,16.26,84.72,.266,1022.374,210.1,4,84.6,41.92,139.49,-.868,54.13,-53.74,71.72
2018/12/17 0:00,105,145,1.782,8,64,7,145.73,296.2,.788,83.83,17.47,81.15,.285,1022.268,206.895,3.07,91.31,40.73,151.2,-.994,75.83,-46.53,74.15
2018/12/17 1:00,106,154,1.609,9,60,5,153.04,315.06,.733,74.42,16.73,81.79,.31,1022.275,210.1,3.62,89.21,47.04,161.06,-.876,65.42,-43.27,76.79
2018/12/17 2:00,106,156,1.733,9,53,5,157.05,325.56,.785,92.15,17.24,78.15,.283,1022.044,210.1,3,94.22,51.05,169.56,-.948,83.15,-35.76,73.15
2018/12/17 3:00,108,153,1.628,10,55,5,165.94,339.94,.747,91.82,17,78.82,.271,1021.988,210.1,3,94.12,57.94,186.94,-.881,81.82,-38,73.82
2018/12/17 4:00,114,153,1.793,10,58,5,169.33,354.17,.79,91.87,16.97,77.63,.287,1021.89,210.1,2.07,95.03,55.33,201.17,-1.003,81.87,-41.03,72.63
2018/12/17 5:00,120,160,2.127,10,56,6,171.11,360.17,.85,91.89,18,76.94,.206,1021.939,210.1,2,95.89,51.11,200.17,-1.277,81.89,-38,70.94
2018/12/17 6:00,117,166,2.458,11,55,5,180.88,377.12,.912,89.24,18.24,76.47,.253,1022.376,210.1,2,96,63.88,211.12,-1.546,78.24,-36.76,71.47
2018/12/17 7:00,114,174,2.944,14,67,5,190.19,390.31,1.031,65.38,20.56,84.94,.306,1022.731,210.1,2.94,92.63,76.19,216.31,-1.913,51.38,-46.44,79.94
2018/12/17 9:00,132,203,1.481,15,57,15,121.03,242,.764,81.15,15.41,92.36,1.067,1024.113,210.1,8.77,57.79,-10.97,39,-.717,66.15,-41.59,77.36
2018/12/17 10:00,107,142,1.262,14,50,28,119.6,234.18,.773,78.18,15.1,94.8,1.008,1024.065,210.1,9.73,53.88,12.6,92.18,-.489,64.18,-34.9,66.8
2018/12/17 11:00,95,143,1.261,12,35,43,113.92,218.27,.745,66.03,14.93,83.42,.955,1023.427,210.1,11.23,50.68,18.92,75.27,-.516,54.03,-20.07,40.42
2018/12/17 12:00,90,127,1.162,11,36,57,96.9,182.47,.748,63.6,14.5,51.12,.968,1022.45,210.1,13.07,43.15,6.90000000000001,55.47,-.414,52.6,-21.5,-5.88
2018/12/17 13:00,81,125,1.111,12,34,61,73.5,136.98,.75,58.22,14.13,45.18,.862,1021.857,210.1,14.47,34.98,-7.5,11.98,-.361,46.22,-19.87,-15.82
2018/12/17 14:00,61,99,.918,11,26,68,44.36,93.11,.713,47.39,13.39,53.51,.98,1021.602,210.1,15,26.1,-16.64,-5.89,-.205,36.39,-12.61,-14.49
2018/12/17 15:00,42,91,.921,12,62,45,40.27,84.6,.705,62.5,13.6,50.38,.672,1021.45,210.1,14.73,25.32,-1.73,-6.40000000000001,-.216,50.5,-48.4,5.38
2018/12/17 16:00,39,96,.994,11,65,34,41.12,85.28,.702,79.28,14.33,91.86,.367,1021.728,210.1,12.68,29.23,2.12,-10.72,-.292,68.28,-50.67,57.86
2018/12/17 17:00,36,107,1.616,12,94,11,51.32,105.78,.775,64.98,16.78,103.32,.255,1022.1,203.097,9.48,41.67,15.32,-1.22,-.841,52.98,-77.22,92.32
2018/12/17 18:00,57,277,3.095,15,104,6,85.45,164.83,1.265,67.95,42.72,114.7,.228,1022.467,210.098,7.55,61.23,28.45,-112.17,-1.83,52.95,-61.28,108.7
2018/12/17 19:00,101,292,3.72,18,95,5,83,158.16,1.292,67.84,51.2,104.52,.24,1022.508,210.1,6.44,69.1,-18,-133.84,-2.428,49.84,-43.8,99.52
2018/12/17 20:00,106,258,3.261,17,86,4,74.78,144.27,1.127,65.8,48.27,98.08,.278,1022.527,210.1,5.97,68.82,-31.22,-113.73,-2.134,48.8,-37.73,94.08
2018/12/17 21:00,84,185,2.993,16,83,5,74.19,141.69,1.144,64.75,52.96,94.83,.248,1022.625,210.1,4.98,75.79,-9.81,-43.31,-1.849,48.75,-30.04,89.83
2018/12/18 0:00,62,145,2.635,15,63,4,75.67,145.92,1.083,63,60.33,84.92,.208,1021.875,210.1,4,83.5,13.67,.919999999999987,-1.552,48,-2.67,80.92
2018/12/18 1:00,67,127,2.203,15,61,4,71,142,1.05,47,56.5,83,.25,1021.85,210.1,4,84,4,15,-1.153,32,-4.5,79
2018/12/18 2:00,59,113,2.126,14,59,4,77.5,145.88,.9,66.06,26.88,81.44,.269,1021.469,198.281,3,85.63,18.5,32.88,-1.226,52.06,-32.12,77.44
2018/12/18 3:00,57,106,1.915,14,60,4,80.65,153.85,.885,67.5,21.48,80.73,.233,1021.13,210.1,3,84.43,23.65,47.85,-1.03,53.5,-38.52,76.73
2018/12/18 4:00,66,117,1.86,14,62,3,87.94,168.98,.863,65.65,21.17,84.04,.428,1020.75,210.1,3,83.98,21.94,51.98,-.997,51.65,-40.83,81.04
2018/12/18 5:00,69,122,1.75,14,68,4,94.72,182.62,.849,66.81,19.94,84.08,.374,1020.934,210.1,3,84.13,25.72,60.62,-.901,52.81,-48.06,80.08
2018/12/18 6:00,78,135,1.932,14,66,4,108.68,213.88,.907,69.78,21.66,83.41,.344,1020.89,210.1,2.85,88.95,30.68,78.88,-1.025,55.78,-44.34,79.41
2018/12/18 7:00,79,151,2.109,14,68,5,115.61,225.89,.907,59.89,21.33,86.57,.487,1021.185,210.1,3.04,88.04,36.61,74.89,-1.202,45.89,-46.67,81.57
2018/12/18 8:00,89,182,2.117,15,71,5,114.09,219.77,.96,69.86,22.12,93.14,.626,1021.758,210.098,6.02,77.14,25.09,37.77,-1.157,54.86,-48.88,88.14
2018/12/18 9:00,95,212,2.144,17,74,5,116.64,218.24,1.087,60.2,22,101.64,.858,1022.384,210.1,9.18,66.84,21.64,6.24000000000001,-1.057,43.2,-52,96.64
2018/12/18 10:00,97,180,2.287,21,79,6,106.49,197.84,1.151,63.21,19.13,109.05,.867,1021.926,210.1,12.08,56.89,9.48999999999999,17.84,-1.136,42.21,-59.87,103.05
2018/12/18 11:00,92,142,2.018,22,65,14,89.22,162.17,1.097,68.47,16.23,110.25,.853,1021.07,210.1,13.8,47.92,-2.78,20.17,-.921,46.47,-48.77,96.25
2018/12/18 12:00,80,125,2.295,25,75,19,82.41,150.33,1.2,66.69,16.35,119.47,.78,1020.161,210.1,15.61,41.92,2.41,25.33,-1.095,41.69,-58.65,100.47
2018/12/18 13:00,75,135,2.054,21,71,28,61.97,112.73,1.145,78.82,15.3,119.93,.832,1019.2,210.1,17.23,34.72,-13.03,-22.27,-.909,57.82,-55.7,91.93
2018/12/18 14:00,60,102,1.94,18,70,32,52.87,99.98,1.104,81.43,14.98,108.51,.747,1018.451,210.1,17.96,30.96,-7.13,-2.02,-.836,63.43,-55.02,76.51
2018/12/18 15:00,51,96,2.122,18,76,35,54.1,101.34,1.076,74.54,14.9,108.14,.578,1018.208,210.1,17.54,32.8,3.1,5.34,-1.046,56.54,-61.1,73.14
2018/12/18 16:00,48,109,2.397,19,108,14,56.6,107.22,.996,60.13,15.58,121.49,.402,1018.198,210.1,14.76,40.25,8.6,-1.78,-1.401,41.13,-92.42,107.49
2018/12/18 17:00,67,165,2.703,17,120,5,64.42,121.63,.913,64.35,16.75,114.62,.235,1018.033,210.1,11.65,51.93,-2.58,-43.37,-1.79,47.35,-103.25,109.62
2018/12/18 18:00,96,223,2.218,16,108,4,67.77,127.78,.865,63.65,17.12,113.92,.577,1018.327,206.948,10.57,56.02,-28.23,-95.22,-1.353,47.65,-90.88,109.92
2018/12/18 19:00,72,137,1.863,13,94,5,77.78,145.23,.837,62.87,17.22,104.92,.385,1018.148,210.1,9.37,64.48,5.78,8.22999999999999,-1.026,49.87,-76.78,99.92
2018/12/18 20:00,76,134,2.205,12,89,4,86.15,160.75,.897,64.11,18.66,102.2,.189,1017.997,210.1,7.85,74.18,10.15,26.75,-1.308,52.11,-70.34,98.2
2018/12/18 21:00,72,135,2.91,14,87,5,92.12,172.87,1.02,68.27,34.6,102.13,.167,1018.113,210.1,7,78.67,20.12,37.87,-1.89,54.27,-52.4,97.13
2018/12/18 22:00,84,141,3.112,14,87,5,92.86,176.61,1.011,66.67,26.67,100.86,.221,1018.123,210.1,7,79.35,8.86,35.61,-2.101,52.67,-60.33,95.86
2018/12/18 23:00,77,143,2.597,15,80,5,85.53,161.28,.915,65.47,27.88,94.53,.207,1017.737,210.1,6.97,77.47,8.53,18.28,-1.682,50.47,-52.12,89.53
2018/12/19 0:00,74,113,2.448,13,73,4,87.15,163.92,.918,64.48,19.43,86.67,.285,1017.602,210.1,7,78.1,13.15,50.92,-1.53,51.48,-53.57,82.67
2018/12/19 1:00,71,109,2.278,12,67,4,83.31,155.74,.962,64.79,20.57,86.66,.277,1017.343,210.1,7,77.79,12.31,46.74,-1.316,52.79,-46.43,82.66
2018/12/19 2:00,73,95,2.056,12,64,4,80.78,151.82,.895,67.6,18.31,85.09,.305,1017.445,210.1,7,76.15,7.78,56.82,-1.161,55.6,-45.69,81.09
2018/12/19 3:00,65,95,1.856,11,62,4,76.78,142.89,.852,68.63,17.22,84.07,.248,1016.944,210.1,7.7,73.19,11.78,47.89,-1.004,57.63,-44.78,80.07
2018/12/19 4:00,56,91,1.592,11,65,5,74.05,135.43,.795,69.71,16.81,84.57,.262,1016.895,210.1,8,70.57,18.05,44.43,-.797,58.71,-48.19,79.57
2018/12/19 5:00,68,90,1.49,12,65,7,72.4,134.47,.787,68.13,16.27,87.4,.513,1016.76,210.1,8,67.47,4.40000000000001,44.47,-.703,56.13,-48.73,80.4
2018/12/19 6:00,61,98,1.56,13,66,7,74.85,138.89,.811,66.07,16.74,87.41,.293,1016.893,210.1,8,69.26,13.85,40.89,-.749,53.07,-49.26,80.41
2018/12/19 7:00,62,107,1.84,14,69,6,74.5,140.85,.827,62.04,17.38,89.04,.285,1017.269,210.1,8.08,69.08,12.5,33.85,-1.013,48.04,-51.62,83.04
2018/12/19 8:00,59,132,1.84,15,69,5,76.75,142.56,.869,61.56,17.69,92.81,.531,1017.406,210.1,9.31,63.94,17.75,10.56,-.971,46.56,-51.31,87.81
2018/12/19 9:00,71,140,1.77,16,74,5,75.18,139.27,.855,64.64,17.91,96,.718,1017.709,210.1,10.09,60.91,4.18000000000001,-.72999999999999,-.915,48.64,-56.09,91
2018/12/19 10:00,63,143,1.664,16,75,5,72.67,140.67,.85,65.17,17.83,99.33,1,1018.15,210.1,11,57.67,9.67,-2.33000000000001,-.814,49.17,-57.17,94.33
2018/12/19 16:00,25,52,.956,9,84,4,29.42,55.23,.804,67.31,16.04,104.96,.538,1016.235,215.681,10.54,92.92,4.42,3.23,-.152,58.31,-67.96,100.96
2018/12/19 17:00,18,29,.938,8,82,5,28.5,53.75,.775,76.63,15.38,103.75,.763,1016.35,219.438,10,95.5,10.5,24.75,-.163,68.63,-66.62,98.75
2018/12/19 18:00,20,32,.966,7,74,7,33.52,66.84,.78,74.52,15.76,99.32,.456,1016.696,223.06,10,96,13.52,34.84,-.186,67.52,-58.24,92.32
2018/12/19 19:00,22,29,1.297,9,76,2,40.86,83.93,.871,61.14,17.14,98.79,.307,1017.086,223.657,10,97.21,18.86,54.93,-.426,52.14,-58.86,96.79
2018/12/19 20:00,32,30,1.474,9,87,2,42.11,84.47,.879,69.89,17.53,94.95,.332,1017.626,225.521,10,98.32,10.11,54.47,-.595,60.89,-69.47,92.95
2018/12/19 21:00,34,38,1.294,9,84,2,38.74,77,.816,70.84,16.79,90.53,.305,1017.374,229.163,10,99,4.74,39,-.478,61.84,-67.21,88.53
2018/12/19 22:00,22,27,.961,8,79,3,34.11,66.32,.747,70.16,15.63,91.53,.347,1017.332,231.979,10,99,12.11,39.32,-.214,62.16,-63.37,88.53
2018/12/19 23:00,14,15,.799,7,62,8,33.67,66.11,.722,86.72,15.06,86.67,.194,1017.372,234.6,10,99,19.67,51.11,-.0770000000000001,79.72,-46.94,78.67
2018/12/20 0:00,17,12,.916,7,61,3,38.17,76.83,.775,58.67,15.58,86,.267,1017.325,239.242,10,99.58,21.17,64.83,-.141,51.67,-45.42,83
