PM2.5,PM10,CO,NO2,SO2,O3,year,month,day,hour,minute
104,120,1.25,43,22,45,2019,3,24,7,0
71,109,1.17,40,23,66,2019,3,24,8,0
73,105,1.14,37,22,82,2019,3,24,9,0
72,104,1.06,28,20,107,2019,3,24,10,0
55,87,0.96,22,19,126,2019,3,24,11,0
55,81,0.95,23,18,132,2019,3,24,12,0
50,80,0.92,20,17,138,2019,3,24,13,0
44,73,0.92,20,16,143,2019,3,24,14,0
43,66,0.86,18,16,138,2019,3,24,15,0
35,56,0.94,25,15,125,2019,3,24,16,0
30,69,1.11,36,17,119,2019,3,24,17,0
70,97,1.13,41,19,116,2019,3,24,18,0
82,115,1.14,49,19,107,2019,3,24,19,0
88,121,1.16,45,19,108,2019,3,24,20,0
82,120,1.2,47,19,105,2019,3,24,21,0
81,123,1.19,53,19,88,2019,3,24,22,0
86,123,1.18,43,20,92,2019,3,24,23,0
84,118,1.2,45,18,82,2019,3,25,0,0
92,124,1.21,32,18,92,2019,3,25,1,0
86,116,1.22,30,24,87,2019,3,25,2,0
88,110,1.27,23,21,91,2019,3,25,3,0
65,77,1.61,34,26,69,2019,3,25,4,0
78,86,1.56,47,22,56,2019,3,25,5,0
71,79,1.24,41,16,73,2019,3,25,6,0
52,64,1.24,34,16,87,2019,3,25,7,0
52,65,1.78,42,27,89,2019,3,25,8,0
35,69,1.49,31,26,97,2019,3,25,9,0
30,54,1.09,15,17,117,2019,3,25,10,0
35,47,1.05,13,16,122,2019,3,25,11,0
29,38,1.21,17,17,125,2019,3,25,12,0
29,41,1.3,18,19,123,2019,3,25,13,0
29,45,1.44,25,24,119,2019,3,25,14,0
33,62,1.39,28,24,110,2019,3,25,15,0
36,60,1.33,33,23,96,2019,3,25,16,0
45,61,1.25,33,18,98,2019,3,25,17,0
43,59,1.33,44,16,71,2019,3,25,18,0
41,60,1.53,70,19,35,2019,3,25,19,0
51,70,1.64,72,22,26,2019,3,25,20,0
56,74,1.65,71,21,26,2019,3,25,21,0
47,74,1.43,61,16,19,2019,3,26,0,0
53,67,1.49,67,17,8,2019,3,26,1,0
57,79,1.55,69,17,3,2019,3,26,2,0
60,77,1.58,66,18,3,2019,3,26,3,0
63,80,1.59,65,17,3,2019,3,26,4,0
63,75,1.7,64,18,3,2019,3,26,5,0
64,85,1.64,66,20,5,2019,3,26,6,0
64,93,1.86,48,30,27,2019,3,26,7,0
49,98,1.8,46,40,45,2019,3,26,8,0
60,95,1.62,47,33,47,2019,3,26,9,0
48,76,1.49,39,28,66,2019,3,26,10,0
38,73,1.37,34,21,81,2019,3,26,11,0
44,69,1.25,23,18,107,2019,3,26,12,0
32,63,1.06,17,16,130,2019,3,26,13,0
43,97,1.28,87,16,42,2019,3,26,18,0
49,110,1.24,98,17,37,2019,3,26,19,0
49,101,1.33,118,17,13,2019,3,26,20,0
46,104,1.28,123,18,6,2019,3,26,21,0
51,117,1.31,111,20,8,2019,3,26,22,0
50,112,1.37,94,21,16,2019,3,26,23,0
44,103,1.37,85,20,15,2019,3,27,0,0
51,97,1.44,83,17,6,2019,3,27,1,0
56,111,1.5,77,16,4,2019,3,27,2,0
52,88,1.68,68,16,3,2019,3,27,3,0
47,83,1.57,69,16,3,2019,3,27,4,0
43,89,1.57,79,19,4,2019,3,27,5,0
62,125,1.74,83,23,5,2019,3,27,6,0
63,136,1.67,89,26,5,2019,3,27,7,0
78,155,1.65,82,27,13,2019,3,27,8,0
82,148,2.05,78,40,27,2019,3,27,9,0
69,137,1.83,72,34,38,2019,3,27,10,0
49,101,2,57,30,54,2019,3,27,11,0
44,79,2.42,77,29,29,2019,3,27,12,0
50,91,2.16,83,24,14,2019,3,27,13,0
57,97,1.84,67,18,23,2019,3,27,14,0
69,80,1.81,74,16,17,2019,3,27,15,0
52,69,1.93,68,16,14,2019,3,27,16,0
62,64,1.92,68,14,6,2019,3,27,18,0
58,59,1.95,68,14,4,2019,3,27,19,0
61,62,1.9,68,14,2,2019,3,27,20,0
53,58,1.7,60,13,3,2019,3,27,21,0
28,31,1.23,29,12,39,2019,3,28,1,0
31,41,1.29,26,13,37,2019,3,28,2,0
30,35,1.42,36,12,28,2019,3,28,3,0
29,42,1.5,34,12,20,2019,3,28,4,0
28,42,1.57,42,13,19,2019,3,28,5,0
32,41,1.52,54,13,25,2019,3,28,6,0
34,48,1.51,55,15,28,2019,3,28,7,0
52,68,1.6,36,19,59,2019,3,28,9,0
53,81,1.71,41,20,68,2019,3,28,10,0
72,95,1.83,55,20,53,2019,3,28,11,0
105,138,1.63,55,19,49,2019,3,28,12,0
123,145,1.51,46,18,57,2019,3,28,13,0
121,156,1.56,40,16,70,2019,3,28,14,0
114,153,1.52,37,16,86,2019,3,28,15,0
103,136,1.42,43,16,88,2019,3,28,16,0
99,123,1.53,52,16,76,2019,3,28,17,0
91,131,1.72,63,19,56,2019,3,28,18,0
90,138,1.56,58,19,53,2019,3,28,19,0
95,130,1.68,61,21,39,2019,3,28,20,0
82,128,1.58,60,19,32,2019,3,28,21,0
89,134,1.55,80,20,10,2019,3,28,22,0
91,124,1.58,61,23,20,2019,3,28,23,0
79,131,1.55,53,21,21,2019,3,29,0,0
87,121,1.61,45,17,24,2019,3,29,1,0
92,130,1.7,71,23,4,2019,3,29,2,0
80,130,1.6,72,26,4,2019,3,29,3,0
82,119,1.48,65,22,7,2019,3,29,4,0
64,100,1.42,55,20,12,2019,3,29,5,0
62,92,1.33,46,20,19,2019,3,29,6,0
62,99,1.35,44,18,34,2019,3,29,7,0
69,98,1.38,40,16,47,2019,3,29,8,0
58,94,1.39,34,16,58,2019,3,29,9,0
62,88,1.44,41,16,59,2019,3,29,10,0
65,89,1.39,36,16,72,2019,3,29,11,0
57,76,1.37,30,16,86,2019,3,29,12,0
50,73,1.44,35,15,87,2019,3,29,13,0
58,86,1.41,31,15,96,2019,3,29,14,0
47,76,1.43,37,14,85,2019,3,29,15,0
57,85,1.55,42,14,73,2019,3,29,16,0
59,90,1.56,47,14,64,2019,3,29,17,0
62,93,1.68,67,14,42,2019,3,29,18,0
56,88,1.77,93,14,12,2019,3,29,19,0
68,102,1.94,92,15,4,2019,3,29,20,0
74,107,1.92,87,15,4,2019,3,29,21,0
70,110,1.96,60,15,3,2019,3,30,0,0
71,103,1.98,54,16,2,2019,3,30,1,0
66,100,1.85,56,16,2,2019,3,30,2,0
76,106,1.97,58,16,2,2019,3,30,3,0
71,106,1.85,69,16,3,2019,3,30,4,0
71,113,1.84,54,19,15,2019,3,30,5,0
91,128,2.31,57,21,14,2019,3,30,6,0
108,134,1.64,40,18,28,2019,3,30,7,0
110,153,1.51,25,16,54,2019,3,30,8,0
98,153,1.47,23,16,80,2019,3,30,9,0
84,144,1.52,24,16,82,2019,3,30,10,0
92,145,1.55,25,16,94,2019,3,30,11,0
98,137,1.72,24,17,117,2019,3,30,12,0
88,144,1.82,29,21,111,2019,3,30,13,0
45,108,1.19,21,16,104,2019,3,30,16,0
50,124,1.08,21,16,90,2019,3,30,17,0
35,86,1.21,25,17,77,2019,3,30,18,0
23,74,1.03,30,17,72,2019,3,30,19,0
16,63,0.96,31,18,68,2019,3,30,20,0
19,55,0.95,30,20,68,2019,3,30,21,0
10,48,0.84,22,15,72,2019,3,30,22,0
10,50,0.82,20,16,73,2019,3,30,23,0
10,64,0.83,19,18,71,2019,3,31,0,0
16,61,0.98,33,20,50,2019,3,31,1,0
17,64,1.2,26,21,54,2019,3,31,2,0
18,50,0.93,15,15,73,2019,3,31,3,0
18,54,0.94,14,15,74,2019,3,31,4,0
14,48,1.01,23,15,67,2019,3,31,5,0
13,44,1,27,15,64,2019,3,31,6,0
20,65,0.95,19,15,76,2019,3,31,7,0
15,64,1.07,15,17,83,2019,3,31,8,0
20,64,1.01,12,16,92,2019,3,31,9,0
17,66,0.98,10,14,98,2019,3,31,10,0
17,58,0.92,12,14,102,2019,3,31,11,0
22,51,0.93,12,14,108,2019,3,31,12,0
17,61,0.86,15,15,112,2019,3,31,13,0
23,54,0.82,29,16,106,2019,3,31,14,0
21,57,0.85,30,16,107,2019,3,31,15,0
23,78,0.82,20,16,115,2019,3,31,16,0
25,63,0.84,28,16,107,2019,3,31,17,0
25,56,0.96,45,16,82,2019,3,31,18,0
26,74,1.09,78,17,47,2019,3,31,19,0
45,89,1.16,73,18,46,2019,3,31,20,0
36,87,1.22,73,17,36,2019,3,31,21,0
39,73,1.15,73,17,23,2019,4,1,0,0
37,82,1.18,86,16,12,2019,4,1,1,0
34,83,1.15,92,18,6,2019,4,1,2,0
45,92,1.13,84,20,8,2019,4,1,3,0
40,87,1.25,80,20,5,2019,4,1,4,0
39,89,1.37,71,20,12,2019,4,1,5,0
45,95,1.18,45,20,40,2019,4,1,7,0
47,95,1.19,42,18,59,2019,4,1,8,0
31,88,1.12,35,16,80,2019,4,1,9,0
28,86,1.04,22,16,113,2019,4,1,10,0
32,74,1.02,17,16,131,2019,4,1,11,0
29,64,0.93,12,16,144,2019,4,1,12,0
25,76,0.97,12,15,152,2019,4,1,13,0
30,68,0.95,14,15,150,2019,4,1,14,0
28,66,0.94,19,15,146,2019,4,1,15,0
23,65,1.08,23,16,135,2019,4,1,16,0
29,62,1.02,31,15,124,2019,4,1,17,0
30,64,1.06,49,14,95,2019,4,1,18,0
31,72,1.34,118,16,22,2019,4,1,19,0
36,93,1.35,129,16,12,2019,4,1,20,0
43,97,1.25,115,16,18,2019,4,1,21,0
62,104,1.28,113,15,12,2019,4,1,22,0
52,126,1.4,107,16,4,2019,4,1,23,0
49,97,1.35,96,16,4,2019,4,2,0,0
49,76,1.29,85,16,8,2019,4,2,1,0
42,75,1.24,81,17,11,2019,4,2,2,0
45,80,1.21,64,19,28,2019,4,2,3,0
45,81,1.24,64,19,29,2019,4,2,4,0
55,86,1.34,78,19,21,2019,4,2,5,0
61,108,1.41,76,20,25,2019,4,2,6,0
56,114,1.32,60,22,54,2019,4,2,8,0
51,99,1.2,53,19,73,2019,4,2,9,0
42,86,0.58,22,17,108,2019,4,2,13,0
40,69,0.52,21,17,118,2019,4,2,14,0
39,64,0.65,29,16,112,2019,4,2,15,0
37,69,0.55,32,16,108,2019,4,2,16,0
35,72,0.56,38,15,98,2019,4,2,17,0
30,63,0.54,46,16,84,2019,4,2,18,0
36,69,0.63,68,15,58,2019,4,2,19,0
41,76,0.8,112,15,12,2019,4,2,20,0
38,96,0.71,108,16,14,2019,4,2,21,0
51,83,0.73,86,15,11,2019,4,3,0,0
44,79,0.68,78,15,15,2019,4,3,1,0
47,69,0.66,89,15,4,2019,4,3,2,0
48,74,0.73,89,15,3,2019,4,3,3,0
48,79,0.75,101,21,2,2019,4,3,4,0
58,120,0.88,71,23,13,2019,4,3,5,0
93,135,0.81,48,17,24,2019,4,3,6,0
110,127,0.83,30,14,58,2019,4,3,7,0
78,107,0.69,27,14,82,2019,4,3,8,0
61,95,0.73,25,16,96,2019,4,3,9,0
61,95,0.69,26,16,106,2019,4,3,10,0
60,95,0.7,22,18,122,2019,4,3,11,0
59,99,0.62,14,16,157,2019,4,3,12,0
50,86,0.58,12,16,168,2019,4,3,13,0
48,83,0.59,14,16,171,2019,4,3,14,0
44,94,0.69,26,16,165,2019,4,3,16,0
62,99,0.8,31,16,152,2019,4,3,17,0
69,103,0.96,46,22,124,2019,4,3,18,0
64,109,0.98,49,24,107,2019,4,3,19,0
66,106,0.77,53,21,87,2019,4,3,20,0
68,105,0.73,49,18,80,2019,4,3,21,0
60,104,0.66,32,16,82,2019,4,3,22,0
56,90,0.69,35,16,63,2019,4,3,23,0
62,93,0.74,36,17,49,2019,4,4,0,0
69,95,0.81,42,16,32,2019,4,4,1,0
66,89,0.86,43,16,25,2019,4,4,2,0
74,91,0.94,42,16,21,2019,4,4,3,0
77,106,1.04,49,16,12,2019,4,4,4,0
80,99,1.26,52,16,10,2019,4,4,5,0
92,109,1.13,50,16,18,2019,4,4,6,0
102,121,1.02,42,16,34,2019,4,4,7,0
95,125,0.91,38,15,58,2019,4,4,8,0
77,110,0.88,29,16,100,2019,4,4,9,0
80,117,0.91,23,17,135,2019,4,4,10,0
77,106,0.77,19,17,152,2019,4,4,11,0
68,102,0.68,18,16,157,2019,4,4,12,0
59,89,0.6,20,15,152,2019,4,4,13,0
58,90,0.58,22,15,148,2019,4,4,14,0
46,72,0.58,22,14,126,2019,4,4,15,0
40,61,0.6,28,14,104,2019,4,4,16,0
35,52,0.66,36,14,78,2019,4,4,17,0
35,66,0.73,45,15,59,2019,4,4,18,0
54,75,0.84,61,15,32,2019,4,4,19,0
50,77,0.78,66,15,22,2019,4,4,20,0
54,80,0.87,74,15,7,2019,4,4,21,0
59,82,0.91,66,14,7,2019,4,4,22,0
61,76,0.94,64,14,6,2019,4,4,23,0
56,78,0.99,65,15,4,2019,4,5,0,0
65,84,1.24,61,18,10,2019,4,5,1,0
61,86,1.39,58,17,8,2019,4,5,2,0
67,83,1.57,54,18,12,2019,4,5,3,0
70,86,1.23,42,23,27,2019,4,5,4,0
71,83,1.8,58,24,10,2019,4,5,5,0
78,109,1.71,55,26,15,2019,4,5,6,0
77,105,1.75,43,30,64,2019,4,5,8,0
69,109,1.25,30,23,102,2019,4,5,9,0
62,94,1.07,26,21,115,2019,4,5,10,0
74,96,1.04,19,20,139,2019,4,5,11,0
60,91,0.91,15,19,159,2019,4,5,12,0
52,83,1,17,19,167,2019,4,5,13,0
54,82,1.03,18,19,172,2019,4,5,14,0
44,82,1.11,21,19,171,2019,4,5,15,0
52,76,1.34,30,23,162,2019,4,5,16,0
62,87,1.19,39,24,136,2019,4,5,17,0
63,99,1.1,46,17,116,2019,4,5,18,0
61,99,1.38,67,16,74,2019,4,5,19,0
78,119,1.6,114,16,21,2019,4,5,20,0
92,143,1.69,116,16,14,2019,4,5,21,0
79,125,1.2,85,16,41,2019,4,5,22,0
72,105,1.1,48,19,62,2019,4,5,23,0
62,94,1.2,49,23,50,2019,4,6,0,0
74,91,1.08,37,22,56,2019,4,6,1,0
63,76,0.99,29,24,64,2019,4,6,2,0
54,72,1.19,39,26,52,2019,4,6,3,0
58,75,1.25,43,28,42,2019,4,6,4,0
67,80,1.28,46,28,39,2019,4,6,5,0
68,95,1.19,38,31,59,2019,4,6,6,0
66,82,1.44,36,39,71,2019,4,6,7,0
54,88,1.2,30,31,86,2019,4,6,8,0
46,76,1.2,29,31,95,2019,4,6,9,0
54,87,1.08,25,27,113,2019,4,6,10,0
47,88,1.02,18,22,140,2019,4,6,11,0
37,81,1.05,17,23,157,2019,4,6,12,0
41,90,0.86,14,21,173,2019,4,6,13,0
37,84,0.96,20,24,172,2019,4,6,14,0
41,87,0.92,21,23,170,2019,4,6,15,0
35,70,0.86,25,20,161,2019,4,6,16,0
34,67,0.88,30,17,136,2019,4,6,17,0
33,66,0.97,37,16,109,2019,4,6,18,0
32,66,1.11,58,16,70,2019,4,6,19,0
30,70,1.34,92,15,28,2019,4,6,20,0
47,110,1.28,98,16,20,2019,4,6,21,0
40,84,1.19,70,16,38,2019,4,6,22,0
37,67,1.17,66,20,37,2019,4,6,23,0
34,61,1.32,60,24,35,2019,4,7,0,0
43,61,1.54,55,26,34,2019,4,7,1,0
44,60,1.54,60,18,13,2019,4,7,2,0
37,54,1.55,66,16,4,2019,4,7,3,0
38,57,1.66,66,17,3,2019,4,7,4,0
44,72,1.74,74,18,4,2019,4,7,5,0
56,111,1.4,60,30,50,2019,4,7,7,0
44,91,1.64,60,31,68,2019,4,7,8,0
54,113,1.13,38,23,101,2019,4,7,9,0
45,93,1.05,28,20,120,2019,4,7,10,0
41,90,0.97,13,18,161,2019,4,7,11,0
41,84,0.95,12,17,170,2019,4,7,12,0
34,87,0.98,12,16,178,2019,4,7,13,0
44,83,1.1,17,16,179,2019,4,7,14,0
47,94,1.43,23,19,182,2019,4,7,15,0
75,134,1.37,31,18,150,2019,4,7,16,0
79,142,1.44,31,16,128,2019,4,7,17,0
92,128,1.57,32,16,121,2019,4,7,18,0
100,127,1.52,46,16,89,2019,4,7,19,0
92,135,1.44,46,18,73,2019,4,7,20,0
100,134,1.46,48,21,56,2019,4,7,21,0
100,127,1.43,42,21,58,2019,4,7,22,0
95,125,1.42,41,18,51,2019,4,7,23,0
84,121,1.44,37,16,51,2019,4,8,0,0
95,116,1.67,31,18,59,2019,4,8,1,0
92,108,1.92,32,19,58,2019,4,8,2,0
98,122,1.93,33,19,55,2019,4,8,3,0
104,139,1.83,32,18,58,2019,4,8,4,0
106,134,1.81,46,18,50,2019,4,8,5,0
110,150,1.87,56,18,45,2019,4,8,6,0
115,166,1.6,41,21,113,2019,4,8,8,0
101,154,1.59,41,20,137,2019,4,8,9,0
88,133,1.48,31,19,172,2019,4,8,10,0
74,121,1.3,18,18,204,2019,4,8,11,0
62,98,1.18,16,18,216,2019,4,8,12,0
48,89,1.14,14,18,227,2019,4,8,13,0
54,99,1.23,14,19,238,2019,4,8,14,0
54,105,1.48,25,20,250,2019,4,8,15,0
70,135,2.07,47,28,236,2019,4,8,16,0
79,169,1.62,39,23,174,2019,4,8,17,0
75,145,1.48,39,22,121,2019,4,8,18,0
55,114,1.43,43,23,83,2019,4,8,19,0
59,90,1.32,36,19,71,2019,4,8,21,0
56,80,1.14,17,14,84,2019,4,8,23,0
50,65,1.19,13,13,76,2019,4,9,1,0
44,46,1.16,12,12,72,2019,4,9,2,0
35,45,1.15,12,12,69,2019,4,9,3,0
39,42,1.24,14,12,62,2019,4,9,4,0
43,57,1.39,18,12,49,2019,4,9,5,0
47,62,1.47,25,12,38,2019,4,9,6,0
51,71,1.56,29,13,33,2019,4,9,7,0
60,90,1.63,38,13,28,2019,4,9,8,0
68,92,1.4,37,12,22,2019,4,9,9,0
34,86,1.46,33,12,27,2019,4,9,10,0
23,28,1.41,24,12,49,2019,4,9,11,0
22,27,0.93,22,11,55,2019,4,9,12,0
13,15,0.52,15,10,73,2019,4,9,17,0
12,20,0.56,19,10,63,2019,4,9,18,0
16,19,0.51,19,10,61,2019,4,9,19,0
15,15,0.42,15,10,63,2019,4,9,21,0
25,30,0.42,11,15,131,2019,4,11,11,0
16,28,0.43,11,15,136,2019,4,11,12,0
27,32,0.47,16,15,137,2019,4,11,13,0
22,29,0.46,18,15,137,2019,4,11,14,0
25,38,0.45,25,15,135,2019,4,11,15,0
25,40,0.46,28,14,127,2019,4,11,16,0
29,35,0.76,55,16,99,2019,4,11,17,0
43,104,0.74,47,16,90,2019,4,11,18,0
30,58,0.77,40,16,90,2019,4,11,19,0
44,49,0.91,50,17,76,2019,4,11,20,0
45,66,1.07,67,16,46,2019,4,11,21,0
48,73,0.94,86,16,20,2019,4,11,22,0
53,76,1.05,82,15,7,2019,4,11,23,0
50,67,1.32,73,14,3,2019,4,12,0,0
56,63,1.06,69,14,3,2019,4,12,1,0
49,71,0.95,67,14,3,2019,4,12,2,0
54,72,1.06,65,14,4,2019,4,12,3,0
57,90,0.84,64,13,8,2019,4,12,4,0
59,80,1.02,65,14,6,2019,4,12,5,0
64,95,0.96,56,15,25,2019,4,12,6,0
69,88,0.9,45,16,49,2019,4,12,7,0
64,90,0.66,27,14,88,2019,4,12,8,0
48,68,0.7,30,13,94,2019,4,12,9,0
52,70,0.73,28,13,105,2019,4,12,10,0
60,65,0.74,29,13,113,2019,4,12,11,0
59,75,0.8,28,14,132,2019,4,12,12,0
63,80,0.86,30,17,179,2019,4,12,13,0
73,96,0.76,29,16,178,2019,4,12,14,0
58,83,0.71,25,14,160,2019,4,12,15,0
40,73,0.68,24,14,159,2019,4,12,16,0
46,74,0.71,29,14,139,2019,4,12,17,0
66,86,0.83,39,16,120,2019,4,12,20,0
63,82,0.88,50,16,100,2019,4,12,21,0
70,94,0.78,37,16,83,2019,4,13,0,0
93,106,0.7,33,16,76,2019,4,13,1,0
61,78,0.6,24,16,72,2019,4,13,3,0
53,81,0.55,23,16,72,2019,4,13,4,0
44,69,0.58,32,18,80,2019,4,13,7,0
48,66,0.59,34,19,97,2019,4,13,8,0
47,78,0.67,39,19,98,2019,4,13,9,0
48,80,0.62,27,17,134,2019,4,13,10,0
52,80,0.56,22,16,159,2019,4,13,11,0
52,70,0.52,19,15,172,2019,4,13,12,0
38,63,0.46,16,15,187,2019,4,13,13,0
38,62,0.44,16,15,196,2019,4,13,14,0
35,62,0.46,21,14,190,2019,4,13,15,0
38,60,0.5,25,15,178,2019,4,13,16,0
41,68,0.6,31,15,165,2019,4,13,17,0
45,74,0.74,45,15,130,2019,4,13,18,0
48,88,0.93,72,15,83,2019,4,13,19,0
58,90,1.06,93,14,46,2019,4,13,20,0
57,99,0.85,83,16,63,2019,4,13,21,0
63,96,1.16,104,14,6,2019,4,14,0,0
54,91,1.24,87,14,8,2019,4,14,1,0
57,77,0.93,68,13,19,2019,4,14,2,0
54,71,0.94,58,13,20,2019,4,14,3,0
59,72,1.01,70,14,15,2019,4,14,4,0
62,93,1.29,85,16,4,2019,4,14,5,0
44,985,0.62,16,16,118,2019,4,14,11,0
25,66,0.48,12,13,134,2019,4,14,14,0
14,51,0.52,10,14,136,2019,4,14,15,0
40,46,0.68,17,14,135,2019,4,14,17,0
33,60,0.64,22,14,122,2019,4,14,18,0
38,66,0.66,32,13,106,2019,4,14,19,0
32,54,0.78,45,14,83,2019,4,14,20,0
37,56,0.85,60,16,50,2019,4,14,22,0
46,75,0.74,43,16,48,2019,4,15,1,0
47,68,0.77,35,15,51,2019,4,15,2,0
55,73,0.76,29,15,56,2019,4,15,3,0
62,82,0.96,38,15,42,2019,4,15,4,0
73,99,1.47,44,17,38,2019,4,15,5,0
85,108,1.21,44,20,58,2019,4,15,6,0
77,118,0.9,35,20,82,2019,4,15,7,0
67,101,0.51,18,16,108,2019,4,15,8,0
25,74,0.5,12,15,125,2019,4,15,9,0
37,66,0.54,13,14,127,2019,4,15,10,0
26,55,0.41,11,13,133,2019,4,15,11,0
18,46,0.41,14,14,129,2019,4,15,12,0
23,48,0.36,11,13,143,2019,4,15,13,0
19,42,0.35,11,13,135,2019,4,15,15,0
14,37,0.53,18,16,146,2019,4,15,16,0
26,60,0.7,26,18,148,2019,4,15,17,0
28,71,0.58,27,18,153,2019,4,15,19,0
42,80,0.45,24,17,135,2019,4,15,20,0
30,57,0.42,25,16,118,2019,4,15,21,0
27,57,0.42,29,16,100,2019,4,15,22,0
19,38,0.43,29,16,88,2019,4,15,23,0
27,44,0.54,29,16,78,2019,4,16,1,0
26,49,0.6,35,16,67,2019,4,16,2,0
23,57,0.64,48,16,50,2019,4,16,3,0
29,70,0.68,54,16,41,2019,4,16,4,0
29,78,0.76,76,17,23,2019,4,16,5,0
29,108,0.81,57,19,41,2019,4,16,6,0
32,81,1.21,54,20,48,2019,4,16,7,0
28,93,0.84,56,20,49,2019,4,16,8,0
33,87,1.06,57,26,62,2019,4,16,9,0
40,93,1.15,58,29,76,2019,4,16,10,0
50,116,1.13,51,27,95,2019,4,16,11,0
95,98,1.23,46,6,21,2019,4,17,1,0
84,96,1.16,57,5,13,2019,4,17,2,0
76,90,1.12,58,4,10,2019,4,17,3,0
72,102,1.1,74,6,8,2019,4,17,4,0
75,106,1.16,72,9,10,2019,4,17,5,0
80,117,1.16,69,11,15,2019,4,17,6,0
80,122,1.2,72,13,27,2019,4,17,7,0
92,149,1.34,57,16,52,2019,4,17,8,0
82,126,1.36,42,16,80,2019,4,17,9,0
65,101,1.18,37,12,97,2019,4,17,10,0
47,105,0.8,13,5,128,2019,4,17,11,0
40,87,0.92,21,9,166,2019,4,17,15,0
38,103,1.29,71,13,86,2019,4,17,18,0
48,115,1.19,91,14,53,2019,4,17,20,0
44,114,1.14,54,16,90,2019,4,17,21,0
64,110,1.18,90,17,42,2019,4,18,0,0
65,118,1.14,91,19,36,2019,4,18,1,0
80,114,1.18,66,21,45,2019,4,18,3,0
86,124,1.21,65,19,35,2019,4,18,4,0
83,127,1.27,60,20,36,2019,4,18,5,0
89,143,1.23,57,23,46,2019,4,18,6,0
57,103,1.02,39,20,84,2019,4,18,8,0
44,87,1,36,19,99,2019,4,18,9,0
44,89,0.97,24,17,123,2019,4,18,10,0
29,71,0.94,12,17,156,2019,4,18,11,0
30,61,0.98,15,18,172,2019,4,18,12,0
25,65,1.18,26,23,168,2019,4,18,13,0
25,71,0.9,16,16,199,2019,4,18,14,0
32,62,0.9,24,16,190,2019,4,18,15,0
33,68,0.98,33,16,155,2019,4,18,16,0
27,69,1.24,51,16,108,2019,4,18,17,0
40,83,1.33,40,21,145,2019,4,18,18,0
46,101,1.41,61,22,112,2019,4,18,19,0
53,101,1.6,82,21,73,2019,4,18,20,0
59,109,1.44,56,25,112,2019,4,18,21,0
52,100,1.47,61,26,102,2019,4,18,22,0
60,105,1.46,71,25,86,2019,4,18,23,0
63,113,1.77,74,31,58,2019,4,19,0,0
79,141,1.36,42,24,73,2019,4,19,1,0
71,92,1.2,27,21,87,2019,4,19,2,0
67,73,1.12,26,18,72,2019,4,19,3,0
76,94,1.14,25,17,70,2019,4,19,4,0
77,94,1.08,23,17,80,2019,4,19,5,0
67,79,1.13,25,16,81,2019,4,19,6,0
57,85,1.11,24,21,83,2019,4,19,8,0
45,70,1.05,24,21,91,2019,4,19,9,0
52,81,1.07,21,19,103,2019,4,19,10,0
48,82,1.08,20,19,109,2019,4,19,11,0
40,73,0.94,17,19,115,2019,4,19,12,0
35,57,0.99,16,19,113,2019,4,19,13,0
30,56,1.04,23,23,110,2019,4,19,15,0
35,57,1.04,25,22,98,2019,4,19,16,0
38,58,1,28,21,91,2019,4,19,17,0
21,55,1.02,23,20,81,2019,4,19,19,0
49,69,1.08,21,20,66,2019,4,19,23,0
60,80,1.04,19,20,64,2019,4,20,0,0
64,69,0.97,22,21,55,2019,4,20,1,0
56,88,1.06,22,21,44,2019,4,20,4,0
64,86,1.23,32,22,28,2019,4,20,7,0
51,77,1.49,40,24,28,2019,4,20,10,0
47,64,1.36,30,24,80,2019,4,20,13,0
47,53,0.88,29,9,64,2019,4,20,19,0
33,45,0.79,26,10,71,2019,4,20,20,0
28,41,0.84,42,8,47,2019,4,20,22,0
35,48,0.77,37,9,40,2019,4,20,23,0
28,41,0.74,40,8,30,2019,4,21,0,0
22,56,0.72,33,8,29,2019,4,21,1,0
21,39,0.66,21,9,36,2019,4,21,2,0
22,38,0.74,19,9,37,2019,4,21,3,0
25,42,0.67,20,9,35,2019,4,21,4,0
28,51,0.8,38,10,22,2019,4,21,6,0
33,66,1,41,11,22,2019,4,21,7,0
61,79,1.21,48,10,28,2019,4,21,10,0
49,63,0.92,32,9,26,2019,4,21,13,0
21,23,0.63,43,9,9,2019,4,21,19,0
34,37,0.65,26,9,18,2019,4,21,23,0
25,26,0.47,15,9,28,2019,4,22,2,0
20,25,0.46,15,9,26,2019,4,22,4,0
18,20,0.48,16,9,26,2019,4,22,5,0
34,36,0.61,24,10,21,2019,4,22,8,0
31,38,0.61,22,10,32,2019,4,22,9,0
34,38,0.69,23,10,38,2019,4,22,10,0
37,49,0.89,27,10,37,2019,4,22,11,0
36,45,0.98,28,11,57,2019,4,22,14,0
41,52,0.98,41,11,43,2019,4,22,15,0
44,57,0.99,41,12,33,2019,4,22,16,0
55,82,1.07,48,12,20,2019,4,22,17,0
58,70,0.92,40,12,22,2019,4,22,18,0
42,58,0.99,46,12,11,2019,4,22,19,0
28,37,0.99,49,12,4,2019,4,22,22,0
20,20,0.99,44,12,3,2019,4,23,0,0
24,25,0.97,44,13,3,2019,4,23,2,0
22,22,1.08,40,15,3,2019,4,23,5,0
30,29,1.06,32,14,4,2019,4,23,6,0
53,52,1.06,28,13,5,2019,4,23,7,0
49,78,1.06,28,14,8,2019,4,23,8,0
51,55,1.07,27,13,19,2019,4,23,9,0
37,48,0.99,24,14,27,2019,4,23,10,0
